macro_sector_name,sector_name,industry_name,basic_industry_name,company,symbol,market_cap
Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear,Liberty Shoes,LIBERTSHOE,410.39
Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear,Brandman Retail,BRANDMAN,313.31
Consumer Discretionary,Consumer Durables,Consumer Durables,Footwear,Khadim India,KHADIM,223.83
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Page Industries,PAGEIND,35829.38
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Arvind Ltd,ARVIND,9234.24
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Pearl Global Ind,PGIL,7088.92
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Gokaldas Exports,GOKEX,4684.12
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Kitex Garments,KITEX,3646.01
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Kewal Kir.Cloth.,KKCL,3089.92
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Lux Industries,LUXIND,2700.60
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Cantabil Retail,CANTABIL,2205.12
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,S P Apparels,SPAL,1774.76
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Dollar Industrie,DOLLAR,1659.45
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,SBC Exports,SBC,1528.57
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Monte Carlo Fas.,MONTECARLO,1147.93
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Rupa & Co,RUPA,1096.57
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Karnika Industri,KARNIKA,708.94
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Iris Clothings,IRISDOREME,614.01
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Vishal Fabrics,VISHAL,561.33
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Thomas Scott,THOMASCOTT,455.37
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Bella Casa Fashi,BELLACASA,376.22
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Purple United,PURPLEUTED,291.61
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,C P S Shapers,CPS,256.28
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Saraswati Saree,SSDL,241.61
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Zodiac Cloth. Co,ZODIACLOTH,216.81
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Forcas Studio,FORCAS,184.59
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,VIP Clothing,VIPCLOTHNG,181.34
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Filatex Fash.,FILATFASH,175.02
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Indian Terrain,INDTERRAIN,160.31
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,S D Retail,SDREAMS,159.14
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,N R Vandana,NRVANDANA,148.27
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Lorenzini Appar.,LAL,126.12
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Kaytex Fabrics,KAYTEX,114.43
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Lovable Lingerie,LOVABLE,110.79
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Veekayem Fash.,VEEKAYEM,86.96
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Nandani Creation,JAIPURKURT,66.53
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Bang Overseas,BANG,56.14
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Vinny Overseas,VINNY,50.70
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Celebrity Fash.,CELEBRITY,46.71
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Mittal Life Styl,MITTAL,44.39
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Vaxtex Cotfab,VCL,39.14
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Signoria Creatio,SIGNORIA,37.99
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Libas Consumer,LIBAS,26.45
Consumer Discretionary,Textiles,Textiles & Apparels,Garments & Apparels,Visagar Polytex,VIVIDHA,16.39
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,K P R Mill Ltd,KPRMILL,30543.95
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Vardhman Textile,VTL,15553.67
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Trident,TRIDENT,12989.78
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Welspun Living,WELSPUNLIV,12026.78
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Alok Industries,ALOKINDS,7105.27
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Garware Tech.,GARFIBRES,6325.73
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Raymond Lifestyl,RAYMONDLSL,5366.73
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Indo Count Inds.,ICIL,5264.15
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sanathan Textile,SANATHAN,3472.11
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Jindal Worldwide,JINDWORLD,2468.40
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Siyaram Silk,SIYSIL,2419.35
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sangam India,SANGAMIND,2361.38
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Bombay Dyeing,BOMDYEING,2337.56
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Nitin Spinners,NITINSPIN,2131.30
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Ganesha Ecosphe.,GANECOS,2074.10
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Filatex India,FILATEX,1909.00
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Pashupati Cotsp.,PASHUPATI,1585.68
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,R&B Denims,RNBDENIMS,1536.77
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sportking India,SPORTKING,1469.19
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sumeet Industrie,SUMEETINDS,1443.90
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Raj Rayon Inds.,RAJRILTD,1275.58
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Himatsing. Seide,HIMATSEIDE,1251.51
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,AYM Syntex,AYMSYNTEX,1187.32
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Le Merite Export,LEMERITE,1137.91
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Faze Three,FAZE3Q,1132.98
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Borana Weaves,BORANA,1028.88
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Century Enka,CENTENKA,942.84
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Indo Rama Synth.,INDORAMA,935.31
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,AB Cotspin,ABCOTS,888.44
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Ambika Cotton,AMBIKCO,773.03
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Nahar Spinning,NAHARSPING,743.75
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,GHCL Textiles,GHCLTEXTIL,728.46
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,RSWM Ltd,RSWM,706.00
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sarla Performanc,SARLAPOLY,704.37
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Swaraj Suiting,SWARAJ,667.71
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Ruby Mills,RUBYMILLS,601.44
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,United Polyfab,UNITEDPOLY,565.98
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Precot,PRECOT,547.38
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sutlej Textiles,SUTLEJTEX,517.21
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Donear Inds.,DONEAR,453.11
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Orbit Exports,ORBTEXP,441.76
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Nahar Indl. Ent.,NAHARINDUS,417.36
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Manomay Tex Indi,MANOMAY,399.50
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Banswara Syntex,BANSWRAS,391.27
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Vardhman Polytex,VARDMNPOLY,387.75
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Nandan Denim,NDL,383.43
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Soma Textiles,SOMATEX,367.00
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Ginni Filaments,GINNIFILA,336.30
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Varvee Global,VGL,325.92
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Axita Cotton,AXITA,313.33
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Shree Karni,SHREEKARNI,303.68
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Vardhman Acrylic,VARDHACRLC,278.63
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Ashima,ASHIMASYN,277.88
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Spunweb Nonwoven,SPUNWEB,259.11
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,T T,TTL,247.47
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,DCM Nouvelle,DCMNVL,232.85
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Shiva Texyarn,SHIVATEX,212.49
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Maral Overseas,MARALOVER,199.27
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Mahalaxmi Rubtec,MHLXMIRU,182.95
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Bannari Amm Spg.,BASML,182.55
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Avi Ansh,AVIANSH,159.33
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Modern Threads,MODTHREAD,145.64
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Salona Cotspin,SALONA,141.85
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,BSL,BSL,133.95
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Lagnam Spintex,LAGNAM,130.84
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Weizmann,WEIZMANIND,129.37
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Fiberweb (India),FIBERWEB,123.81
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Indian CardCloth,INDIANCARD,122.72
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Bhandari Hosiery,BHANDARI,121.42
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Globe Enterprises,GLOBE,119.81
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Lambodhara Text.,LAMBODHARA,107.61
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Loyal Textile,LOYALTEX,103.10
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Suryalak. Cott.,SURYALAXMI,102.97
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Ken Enter.,KEN,101.46
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,SEL Mfg. Co,SELMC,97.32
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Digjam,DIGJAMLMTD,95.33
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Rel. Chemotex,RELCHEMQ,93.43
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Silky Overseas,SILKY,90.42
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Pion. Embroider.,PIONEEREMB,89.05
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Nagreeka Exports,NAGREEKEXP,75.33
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Siddhi Cotspin,SIDDHICOTS,70.78
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Damodar Indust.,DAMODARIND,60.12
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Shiva Mills,SHIVAMILLS,48.56
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Shekhawati Inds,SHEKHAWATI,45.40
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Cedaar Textile,CEDAAR,41.64
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,ESI,EASTSILK,38.90
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Super Spinning,SUPERSPIN,36.27
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,SVP Global,SVPGLOB,35.95
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,STL Global,SGL,34.69
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Mohit Industries,MOHITIND,34.67
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Akshar Spintex,AKSHAR,33.07
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Divyadhan Recy.,DIVYADHAN,31.33
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Paramount Dye,PARAMOUNT,29.85
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Flexituff Vent.,FLEXITUFF,28.64
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Laxmi Cotspin,LAXMICOT,26.32
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Rajas. Petro Syn,RAJASPETRO,24.68
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Neelam Linens,NEELAM,23.45
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Morarjee Text.,MORARJEE,22.39
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Mahalaxmi Fab.,MFML,22.01
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Gajanand Inter.,GAJANAND,16.29
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,CLC Industries,CLCIND,13.71
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Winsome Yarns,WINSOME,12.30
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Eurotex Industri,EUROTEXIND,11.29
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Sahaj Fashions,SAHAJ,6.39
Consumer Discretionary,Textiles,Textiles & Apparels,Other Textile Products,Rajvir Inds.,RAJVIR,3.06
Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,PDS,PDSL,4306.40
Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,Aarnav Fashions,AARNAV,114.60
Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,SPL Industries,SPLIL,83.73
Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,Heads UP Venture,HEADSUP,17.67
Consumer Discretionary,Textiles,Textiles & Apparels,Trading - Textile Products,Globale Tessile,GLOBALE,11.82
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Signpost India,SIGNPOST,1346.57
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Pramara Promotio,PRAMARA,503.38
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,R K Swamy,RKSWAMY,499.09
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Vertoz,VERTOZ,407.99
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Cash UR Drive,CUDML,175.75
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Digicontent,DGCONTENT,159.98
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Crayons Advertis,CRAYONS,93.08
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Graphisads,GRAPHISAD,57.58
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Cyber Media Res.,CMRSL,19.85
Consumer Discretionary,"Media, Entertainment & Publication",Media,Advertising & Media Agencies,Veritaas Adver.,VERITAAS,16.56
Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media,Sambhaav Media,SAMBHAAV,147.13
Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media,Diligent Media,DNAMEDIA,40.98
Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media,Cyber Media Ind,CYBERMEDIA,22.99
Consumer Discretionary,"Media, Entertainment & Publication",Media,Electronic Media,SAB Events,SABEVENTS,17.76
Consumer Discretionary,"Media, Entertainment & Publication",Media,Web based media and service,OnMobile Global,ONMOBILE,540.44
Consumer Discretionary,"Media, Entertainment & Publication",Media,Web based media and service,Pelatro,PELATRO,315.80
Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,D B Corp,DBCORP,3941.00
Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,Jagran Prakashan,JAGRAN,1383.63
Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,Sandesh,SANDESH,757.56
Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,Hindustan Media,HMVL,526.06
Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,H T Media,HTMEDIA,502.92
Consumer Discretionary,"Media, Entertainment & Publication",Media,Print Media,Madhya Prad. Tod,MPTODAY,20.65
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",PVR Inox,PVRINOX,10039.42
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Connplex Cinemas,CONNPLEX,457.54
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Cineline India,CINELINE,300.76
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",UFO Moviez,UFO,273.13
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Tips Films,TIPSFILMS,155.60
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Mukta Arts,MUKTAARTS,126.55
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Vels Film,VELS,64.54
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Baweja Studios L,BAWEJA,56.66
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Prit Nandy Comm.,PNC,34.16
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Picturepost Stu.,PPSL,22.27
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,"Film Production, Distribution & Exhibition",Padmalaya Tele.,PADMALAYAT,7.92
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment,Nazara Technolo.,NAZARA,9689.77
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment,B.A.G. Converge.,BAGDIGITAL,239.77
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Digital Entertainment,Bodhi Tree,BTML,132.28
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Prime Focus,PFOCUS,19717.31
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Tips Music,TIPSMUSIC,6909.25
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Saregama India,SAREGAMA,6446.71
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Netwrk.18 Media,NETWORK18,5171.81
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Balaji Telefilms,BALAJITELE,1332.11
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Basilic Fly Stud,BASILIC,545.10
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Ent.Network,ENIL,501.46
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Gretex Industrie,GRETEX,418.66
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Phantom Digital,PHANTOMFX,342.42
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Shemaroo Entert.,SHEMAROO,284.59
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Music Broadcast,RADIOCITY,203.79
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Digikore Studios,DIGIKORE,108.35
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Cinevista,CINEVISTA,88.57
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Maxposure,MAXPOSURE,83.00
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Studio LSD,STUDIOLSD,51.89
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Next Mediaworks,NEXTMEDIA,39.20
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Radiowalla,RADIOWALLA,36.65
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Identical Brains,IDENTICAL,26.65
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Silly Monks,SILLYMONKS,18.04
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Radaan Media.,RADAAN,16.42
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Inspire Films,INSPIRE,14.97
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,Media & Entertainment,Creative Eye,CREATIVEYE,12.52
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Sun TV Network,SUNTV,25487.49
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Zee Entertainmen,ZEEL,8399.74
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Aqylon Nexus,AQYLON,3047.64
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Hathway Cable,HATHWAY,1871.32
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Den Networks,DEN,1351.84
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,NDTV,NDTV,902.51
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,T.V. Today Netw.,TVTODAY,746.63
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,GTPL Hathway,GTPL,655.89
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Dish TV India,DISHTV,532.13
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Zee Media,ZEEMEDIA,523.49
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Raj Television,RAJTV,203.29
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,BAG Films,BAGFILMS,98.24
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Siti Networks,SITINET,30.52
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,TV Vision,TVVISION,23.03
Consumer Discretionary,"Media, Entertainment & Publication",Entertainment,TV Broadcasting & Software Production,Ortel Commu.,ORTEL,5.31
Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication,Navneet Educat.,NAVNETEDUL,3273.07
Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication,Repro India,REPRO,577.62
Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication,S Chand & Compan,SCHAND,536.91
Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication,Chetana Educa.,CHETANA,80.98
Consumer Discretionary,"Media, Entertainment & Publication",Printing & Publication,Printing & Publication,Infomedia Press,INFOMEDIA,26.71
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",DLF,DLF,149533.71
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Lodha Developers,LODHA,98775.66
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Prestige Estates,PRESTIGE,59999.22
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Phoenix Mills,PHOENIXLTD,59392.34
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Oberoi Realty,OBEROIRLTY,55183.28
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Godrej Propert.,GODREJPROP,52125.37
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Anant Raj,ANANTRAJ,19048.35
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Brigade Enterpr.,BRIGADE,17216.83
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Sobha,SOBHA,14990.39
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",SignatureGlobal,SIGNATURE,13833.05
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Embassy Develop,EMBDL,8394.91
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Mahindra Life.,MAHLIFE,7675.93
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Sri Lotus,LOTUSDEV,6873.99
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Kalpat.,KALPATARU,6694.05
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Max Estates,MAXESTATES,6597.47
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Sunteck Realty,SUNTECK,5857.87
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Ganesh Housing,GANESHHOU,5542.56
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Keystone Realtor,RUSTOMJEE,5263.22
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",Puravankara,PURVA,4712.35
Consumer Discretionary,Realty,Realty,"Residential, Commercial Projects",TARC Ltd,TARC,4338.89
