reason,company,symbol,url,basic_industry
BSE stock (numeric symbol),Sugal & Damani,511654,/company/511654/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Key Corp,507948,/company/507948/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Anupam Finserv,530109,/company/530109/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Amit Securities,531557,/company/531557/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Marg Techno-Proj,540254,/company/540254/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Salem Erode Inv.,540181,/company/540181/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),AD Manum Finance,511359,/company/511359/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Capfin India,539198,/company/539198/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Kalyan Capitals,538778,/company/538778/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Ramsons Projects,530925,/company/530925/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Challani Capital,530747,/company/530747/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Nalin Lease Fin.,531212,/company/531212/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),IndiaNivesh,501700,/company/501700/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Sujala Trading &,539117,/company/539117/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Ranjit Securitie,531572,/company/531572/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Swati Projects,543914,/company/543914/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Arnold Holdings,537069,/company/537069/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Margo Finance,500206,/company/500206/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Dynamic Portfol,530779,/company/530779/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Libord Finance,511593,/company/511593/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Oasis Securities,512489,/company/512489/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Morarka Finance,511549,/company/511549/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Qgo Finance,538646,/company/538646/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Purshottam Inves,538647,/company/538647/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),TCFC Finance,532284,/company/532284/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),India Cem. Cap.,511355,/company/511355/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Mansi Fin.(Chen),511758,/company/511758/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Easun Capital Ma,542906,/company/542906/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Kapil Raj Financ,539679,/company/539679/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Standard Battery,504180,/company/504180/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),TTI Enterprise,538597,/company/538597/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Swarna Securitie,531003,/company/531003/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Epic Energy,530407,/company/530407/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Avasara Finance,511730,/company/511730/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Sulabh Engineers,508969,/company/508969/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Helpage Finlease,539174,/company/539174/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Smart Finsec,539494,/company/539494/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),KJMC Financial,530235,/company/530235/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Shree Metalloys,531962,/company/531962/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),GSL Securities,530469,/company/530469/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Paragon Finance,531255,/company/531255/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Maruti Sec.,531319,/company/531319/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Global Cap.Mkt.,530263,/company/530263/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),GSB Finance,511543,/company/511543/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Cil Securities,530829,/company/530829/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Abhishek Finle.,538935,/company/538935/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Abirami Fin.,511756,/company/511756/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),JMJ Fintech,538834,/company/538834/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Gilada Finance,538788,/company/538788/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Rita Finance and,543256,/company/543256/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Intec Capital,526871,/company/526871/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Bazel Internatio,539946,/company/539946/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Prism Medico,512217,/company/512217/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),J J Finance Corp,523062,/company/523062/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Rama Petrochem,500358,/company/500358/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),HB Leasing &Fin.,508956,/company/508956/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Decillion Financ,539190,/company/539190/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Epuja Spiritech,532092,/company/532092/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Golden Legand Ls,509024,/company/509024/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Shree Securities,538975,/company/538975/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Ashtasidhhi Ind,531341,/company/531341/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Garbi Finvest,539492,/company/539492/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Sarvottam Finve.,539124,/company/539124/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Kinetic Trust,531274,/company/531274/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),United Credit,531091,/company/531091/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Ushakiran Fin.,511507,/company/511507/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Moongipa Capital,530167,/company/530167/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Tokyo Finance,531644,/company/531644/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Mehta Integrat.,511377,/company/511377/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Franklin Leasing,539839,/company/539839/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Indergiri Fin.,531505,/company/531505/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Scintilla Comm,538857,/company/538857/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Econo Trade Indi,538708,/company/538708/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),R G F Capital,539669,/company/539669/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Cubical Finan,511710,/company/511710/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),First Custodian,511122,/company/511122/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Neil Industries,539016,/company/539016/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Karnavati Financ,538928,/company/538928/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),G K Consultants,531758,/company/531758/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Rander Corpn.,531228,/company/531228/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Goenka Business,538787,/company/538787/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),CitiPort Fin.,531235,/company/531235/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Trustwave,508963,/company/508963/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Anna Infrastruct,530799,/company/530799/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),FGP,500142,/company/500142/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Minolta Finance,532164,/company/532164/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Typhoon Fin Ser,539468,/company/539468/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),India Lease Dev.,500202,/company/500202/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Beryl Securities,531582,/company/531582/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Anjani Finance,531878,/company/531878/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Vani Commercials,538918,/company/538918/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Rajputana Invest,539090,/company/539090/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),BFL Asset Finves,539662,/company/539662/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Kumbhat Fin.,526869,/company/526869/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Lyons Corporate,531441,/company/531441/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Shrydus Indust.,511493,/company/511493/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Shikhar Cons.,526883,/company/526883/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),ISF,526859,/company/526859/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Octal Credit Cap,538894,/company/538894/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Sharp Investment,538212,/company/538212/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Krishna Capital,539384,/company/539384/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Hasti Finance,531387,/company/531387/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Adcon Capital,539506,/company/539506/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Regal Entertain.,531033,/company/531033/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Mathew Easow Res,511688,/company/511688/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Thirani Projects,538464,/company/538464/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Money Masters,535910,/company/535910/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Manipal Fin. Cor,507938,/company/507938/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Jayabharat Cred.,501311,/company/501311/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Northlink Fiscal,539110,/company/539110/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Brijlaxmi Leas.,532113,/company/532113/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Nikki Glob.Fin.,531272,/company/531272/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Polytex India,512481,/company/512481/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Galada Finance,538881,/company/538881/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Futuristic Sec.,523113,/company/523113/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Asia Capital,538777,/company/538777/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Atharv Enter,530187,/company/530187/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Pasupati Fincap,511734,/company/511734/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Integra Capital,531314,/company/531314/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Abhinav Leasing,538952,/company/538952/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Systematix Sec.,531432,/company/531432/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),B P Capital,536965,/company/536965/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Lead Financial S,531288,/company/531288/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),BCL Enterprises,539621,/company/539621/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Prime Capital Ma,535514,/company/535514/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Williamson Fin.,519214,/company/519214/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Rich Universe,530271,/company/530271/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Panafic Industri,538860,/company/538860/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Premium Capital,511660,/company/511660/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Superior Finleas,539835,/company/539835/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Vintage Secur.,531051,/company/531051/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Voltaire Leasing,509038,/company/509038/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),K Z Leasing,511728,/company/511728/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Kuber Udyog,539408,/company/539408/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Dharani Finance,511451,/company/511451/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Goyal Associates,530663,/company/530663/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Sungold Capital,531433,/company/531433/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Amarnath Sec.,538465,/company/538465/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Cindrella Fin.,531283,/company/531283/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Aar Shyam (I),542377,/company/542377/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Rajkot Inv.Trust,539495,/company/539495/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Siddha Ventures,530439,/company/530439/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),KEN Fin.Serv.,530547,/company/530547/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Indo Credit Cap.,526887,/company/526887/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Geetanjali Cred.,539486,/company/539486/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Silveroak Comm,512197,/company/512197/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Ishwarshakti Hol,506161,/company/506161/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),Arco Leasing,511038,/company/511038/consolidated/,Non Banking Financial Company (NBFC)
BSE stock (numeric symbol),RRPSemiconductor,504346,/company/504346/,Other Financial Services
BSE stock (numeric symbol),Colab Platforms,542866,/company/542866/,Other Financial Services
BSE stock (numeric symbol),LKP Finance,507912,/company/507912/consolidated/,Other Financial Services
BSE stock (numeric symbol),Corporate Merch,540199,/company/540199/,Other Financial Services
BSE stock (numeric symbol),Alacrity Sec.,535916,/company/535916/,Other Financial Services
BSE stock (numeric symbol),Regency Fincorp,540175,/company/540175/,Other Financial Services
BSE stock (numeric symbol),Shree Salasar,503635,/company/503635/consolidated/,Other Financial Services
BSE stock (numeric symbol),Stellant Secu.,526071,/company/526071/,Other Financial Services
BSE stock (numeric symbol),Gamco Ltd,540097,/company/540097/consolidated/,Other Financial Services
BSE stock (numeric symbol),Yash Trad.& Fin.,512345,/company/512345/consolidated/,Other Financial Services
BSE stock (numeric symbol),Iconik Sports,511260,/company/511260/,Other Financial Services
BSE stock (numeric symbol),Jhaveri Credits,531550,/company/531550/,Other Financial Services
BSE stock (numeric symbol),Paul Merchants,539113,/company/539113/consolidated/,Other Financial Services
BSE stock (numeric symbol),Arunjyoti Bio,530881,/company/530881/,Other Financial Services
BSE stock (numeric symbol),Available Fin.,531310,/company/531310/consolidated/,Other Financial Services
BSE stock (numeric symbol),Escorp Asset Mgt,540455,/company/540455/,Other Financial Services
BSE stock (numeric symbol),Pioneer Invest,507864,/company/507864/consolidated/,Other Financial Services
BSE stock (numeric symbol),Tomorrow Tech.,512018,/company/512018/consolidated/,Other Financial Services
BSE stock (numeric symbol),Thacker & Co.,509945,/company/509945/consolidated/,Other Financial Services
BSE stock (numeric symbol),Prithvi Exchange,531688,/company/531688/,Other Financial Services
BSE stock (numeric symbol),Hi-Klass Trading,542332,/company/542332/,Other Financial Services
BSE stock (numeric symbol),Transcorp Intl.,532410,/company/532410/consolidated/,Other Financial Services
BSE stock (numeric symbol),Charter. Capital,511696,/company/511696/,Other Financial Services
BSE stock (numeric symbol),Apoorva Leasing,539545,/company/539545/consolidated/,Other Financial Services
BSE stock (numeric symbol),ISL Consulting,511609,/company/511609/,Other Financial Services
BSE stock (numeric symbol),SPA CAPT SER,542376,/company/542376/,Other Financial Services
BSE stock (numeric symbol),HB Portfolio,532333,/company/532333/consolidated/,Other Financial Services
BSE stock (numeric symbol),B N Rathi Sec.,523019,/company/523019/consolidated/,Other Financial Services
BSE stock (numeric symbol),Guj. Credit Corp,511441,/company/511441/consolidated/,Other Financial Services
BSE stock (numeric symbol),Elixir Capital,531278,/company/531278/consolidated/,Other Financial Services
BSE stock (numeric symbol),Biogen Pharma,531752,/company/531752/,Other Financial Services
BSE stock (numeric symbol),Share Samadhan,544251,/company/544251/consolidated/,Other Financial Services
BSE stock (numeric symbol),Real Touch Fin,538611,/company/538611/,Other Financial Services
BSE stock (numeric symbol),Nexome Cap. Mkt.,508905,/company/508905/consolidated/,Other Financial Services
BSE stock (numeric symbol),Toyam Sports,538607,/company/538607/consolidated/,Other Financial Services
BSE stock (numeric symbol),ARC Finance,540135,/company/540135/,Other Financial Services
BSE stock (numeric symbol),Caspian Corporat,534732,/company/534732/consolidated/,Other Financial Services
BSE stock (numeric symbol),Futuristic Solu,534063,/company/534063/,Other Financial Services
BSE stock (numeric symbol),Bridge Securitie,530249,/company/530249/,Other Financial Services
BSE stock (numeric symbol),Nam Securities,538395,/company/538395/,Other Financial Services
BSE stock (numeric symbol),Relic Tech.,511712,/company/511712/consolidated/,Other Financial Services
BSE stock (numeric symbol),CMX Holdings,532217,/company/532217/,Other Financial Services
BSE stock (numeric symbol),Ajcon Global,511692,/company/511692/consolidated/,Other Financial Services
BSE stock (numeric symbol),Bervin Invest.,531340,/company/531340/,Other Financial Services
BSE stock (numeric symbol),Kartik Invest.,501151,/company/501151/,Other Financial Services
BSE stock (numeric symbol),West Leisure,538382,/company/538382/,Other Financial Services
BSE stock (numeric symbol),Sumedha Fiscal,530419,/company/530419/consolidated/,Other Financial Services
BSE stock (numeric symbol),Vertex Secur.,531950,/company/531950/consolidated/,Other Financial Services
BSE stock (numeric symbol),Jindal Capital,530405,/company/530405/,Other Financial Services
BSE stock (numeric symbol),Ashirwad Cap.,512247,/company/512247/,Other Financial Services
BSE stock (numeric symbol),NDA Securities,511535,/company/511535/consolidated/,Other Financial Services
BSE stock (numeric symbol),Richfield Fin,539435,/company/539435/,Other Financial Services
BSE stock (numeric symbol),Step Two Corp.,531509,/company/531509/,Other Financial Services
BSE stock (numeric symbol),Visagar Finan.,531025,/company/531025/,Other Financial Services
BSE stock (numeric symbol),MPIL Corporation,500450,/company/500450/,Other Financial Services
BSE stock (numeric symbol),Darjeeling Industriies,539770,/company/539770/,Other Financial Services
BSE stock (numeric symbol),Supra Trends,511539,/company/511539/consolidated/,Other Financial Services
BSE stock (numeric symbol),Roselabs Finance,531324,/company/531324/,Other Financial Services
BSE stock (numeric symbol),KJMC Corporate,532304,/company/532304/consolidated/,Other Financial Services
BSE stock (numeric symbol),DJS Stock,511636,/company/511636/,Other Financial Services
BSE stock (numeric symbol),Shyamkamal Inv,505515,/company/505515/,Other Financial Services
BSE stock (numeric symbol),Bharat Bhushan,511501,/company/511501/,Other Financial Services
BSE stock (numeric symbol),Gajanan Sec.Serv,538609,/company/538609/consolidated/,Other Financial Services
BSE stock (numeric symbol),Stellar Capital,536738,/company/536738/,Other Financial Services
BSE stock (numeric symbol),Daulat Securitie,530171,/company/530171/,Other Financial Services
BSE stock (numeric symbol),Munoth Fin.Serv.,531821,/company/531821/,Other Financial Services
BSE stock (numeric symbol),Ontic Finserve,540386,/company/540386/,Other Financial Services
BSE stock (numeric symbol),NPR Finance,530127,/company/530127/,Other Financial Services
BSE stock (numeric symbol),KBS India,530357,/company/530357/,Other Financial Services
BSE stock (numeric symbol),Comfort Comtrade,534691,/company/534691/consolidated/,Other Financial Services
BSE stock (numeric symbol),Market Creators,526891,/company/526891/,Other Financial Services
BSE stock (numeric symbol),Classic Leasing,540481,/company/540481/,Other Financial Services
BSE stock (numeric symbol),Triumph Intl.,532131,/company/532131/consolidated/,Other Financial Services
BSE stock (numeric symbol),Mehta Securities,511738,/company/511738/,Other Financial Services
BSE stock (numeric symbol),Svaraj Trading,503624,/company/503624/,Other Financial Services
BSE stock (numeric symbol),Inani Securities,531672,/company/531672/,Other Financial Services
BSE stock (numeric symbol),Nexus Surgical,538874,/company/538874/,Other Financial Services
BSE stock (numeric symbol),Yunik Managing,533149,/company/533149/,Other Financial Services
BSE stock (numeric symbol),Trinity League,531846,/company/531846/consolidated/,Other Financial Services
BSE stock (numeric symbol),Inditrade Cap.,532745,/company/532745/consolidated/,Other Financial Services
BSE stock (numeric symbol),Longspur Intl,504340,/company/504340/,Other Financial Services
BSE stock (numeric symbol),Mid East Port.,526251,/company/526251/,Other Financial Services
BSE stock (numeric symbol),V B Desai Fin.,511110,/company/511110/,Other Financial Services
BSE stock (numeric symbol),Yogi Infra Proj.,522209,/company/522209/consolidated/,Other Financial Services
BSE stock (numeric symbol),Libord Securitie,531027,/company/531027/,Other Financial Services
BSE stock (numeric symbol),Modern Shares,509760,/company/509760/,Other Financial Services
BSE stock (numeric symbol),Aarcon Facilitie,532024,/company/532024/,Other Financial Services
BSE stock (numeric symbol),Delta Industrial,539596,/company/539596/,Other Financial Services
BSE stock (numeric symbol),PS IT Infra,505502,/company/505502/,Other Financial Services
BSE stock (numeric symbol),Trio Merc. Trad.,534755,/company/534755/,Other Financial Services
BSE stock (numeric symbol),Munoth Commun.,511401,/company/511401/,Other Financial Services
BSE stock (numeric symbol),GCM Capital,538319,/company/538319/,Other Financial Services
BSE stock (numeric symbol),Aryan Share,542176,/company/542176/,Other Financial Services
BSE stock (numeric symbol),Symbiox Investme,539278,/company/539278/,Other Financial Services
BSE stock (numeric symbol),Kanungo Financi.,540515,/company/540515/,Other Financial Services
BSE stock (numeric symbol),Shivansh Finserv,539593,/company/539593/,Other Financial Services
BSE stock (numeric symbol),GCM Commodity,535917,/company/535917/,Other Financial Services
BSE stock (numeric symbol),Charms Industrie,531327,/company/531327/,Other Financial Services
BSE stock (numeric symbol),Mudra Fin Ser,539819,/company/539819/,Other Financial Services
BSE stock (numeric symbol),E & E Enterprises,501386,/company/501386/,Other Financial Services
BSE stock (numeric symbol),Kama Holdings,532468,/company/532468/consolidated/,Holding Company
BSE stock (numeric symbol),Integ. Industrie,531889,/company/531889/consolidated/,Holding Company
BSE stock (numeric symbol),Nisus Finance,544296,/company/544296/consolidated/,Holding Company
BSE stock (numeric symbol),Tamboli Industri,533170,/company/533170/consolidated/,Holding Company
BSE stock (numeric symbol),Shriram AMC,531359,/company/531359/,Asset Management Company
BSE stock (numeric symbol),N S D L,544467,/company/544467/consolidated/,"Depositories, Clearing Houses and Other Intermediaries"
BSE stock (numeric symbol),Dharni Capital,543753,/company/543753/consolidated/,Financial Products Distributor
BSE stock (numeric symbol),Sodhani Capital,544560,/company/544560/,Financial Products Distributor
BSE stock (numeric symbol),Vedant Asset,543623,/company/543623/,Financial Products Distributor
BSE stock (numeric symbol),Pune e,544141,/company/544141/consolidated/,Stockbroking & Allied
BSE stock (numeric symbol),Shardul Sec.,512393,/company/512393/consolidated/,Stockbroking & Allied
BSE stock (numeric symbol),Rikhav Securitie,544340,/company/544340/consolidated/,Stockbroking & Allied
BSE stock (numeric symbol),LKP Securities,540192,/company/540192/,Stockbroking & Allied
BSE stock (numeric symbol),Munoth Capital,511200,/company/511200/,Stockbroking & Allied
BSE stock (numeric symbol),Swastika Investm,530585,/company/530585/consolidated/,Stockbroking & Allied
BSE stock (numeric symbol),Asit C Mehta Fin,530723,/company/530723/consolidated/,Stockbroking & Allied
BSE stock (numeric symbol),Wallfort Fin.,532053,/company/532053/,Stockbroking & Allied
BSE stock (numeric symbol),My Money Sec.,538862,/company/538862/,Stockbroking & Allied
BSE stock (numeric symbol),Joindre Capital,531861,/company/531861/consolidated/,Stockbroking & Allied
BSE stock (numeric symbol),Gogia Capital,531600,/company/531600/,Stockbroking & Allied
BSE stock (numeric symbol),GCM Securit.,535431,/company/535431/,Stockbroking & Allied
BSE stock (numeric symbol),Quest Capital,500069,/company/500069/,Other Capital Market related Services
BSE stock (numeric symbol),Mefcom Capital,531176,/company/531176/consolidated/,Other Capital Market related Services
BSE stock (numeric symbol),Interactive Fin,539692,/company/539692/,Other Capital Market related Services
BSE stock (numeric symbol),WSFX Global,511147,/company/511147/,Financial Technology (Fintech)
BSE stock (numeric symbol),Shukra Pharma.,524632,/company/524632/,Pharmaceuticals
BSE stock (numeric symbol),Kwality Pharma,539997,/company/539997/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Fermenta Biotec.,506414,/company/506414/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Fredun Pharma,539730,/company/539730/,Pharmaceuticals
BSE stock (numeric symbol),Bharat Parenter.,541096,/company/541096/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Shree Ganesh Rem,540737,/company/540737/,Pharmaceuticals
BSE stock (numeric symbol),Jenburkt Pharma,524731,/company/524731/,Pharmaceuticals
BSE stock (numeric symbol),Everest Organics,524790,/company/524790/,Pharmaceuticals
BSE stock (numeric symbol),Trident Lifeline,543616,/company/543616/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Astal Lab,512600,/company/512600/,Pharmaceuticals
BSE stock (numeric symbol),Zenotech Lab.,532039,/company/532039/,Pharmaceuticals
BSE stock (numeric symbol),Gennex Lab.,531739,/company/531739/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Kerala Ayurveda,530163,/company/530163/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Sanjiv.Parant.,531569,/company/531569/,Pharmaceuticals
BSE stock (numeric symbol),BDH Industries,524828,/company/524828/,Pharmaceuticals
BSE stock (numeric symbol),Transchem,500422,/company/500422/,Pharmaceuticals
BSE stock (numeric symbol),Syschem (India),531173,/company/531173/,Pharmaceuticals
BSE stock (numeric symbol),Ambalal Sarabhai,500009,/company/500009/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Oxygenta Pharma,524636,/company/524636/,Pharmaceuticals
BSE stock (numeric symbol),Aptus Pharma,544529,/company/544529/,Pharmaceuticals
BSE stock (numeric symbol),Auro Labs.,530233,/company/530233/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Astonea Labs,544409,/company/544409/,Pharmaceuticals
BSE stock (numeric symbol),Kimia Bioscien.,530313,/company/530313/,Pharmaceuticals
BSE stock (numeric symbol),Coral Labs.,524506,/company/524506/,Pharmaceuticals
BSE stock (numeric symbol),Parnax Lab,506128,/company/506128/consolidated/,Pharmaceuticals
BSE stock (numeric symbol),Accretion Nutraveda,544694,/company/544694/,Pharmaceuticals
BSE stock (numeric symbol),Panch.Organics,531726,/company/531726/,Pharmaceuticals
BSE stock (numeric symbol),Smruthi Organic,540686,/company/540686/,Pharmaceuticals
BSE stock (numeric symbol),Achyut Healthcar,543499,/company/543499/,Pharmaceuticals
BSE stock (numeric symbol),Lactose (India),524202,/company/524202/,Pharmaceuticals
BSE stock (numeric symbol),Tyche Industries,532384,/company/532384/,Pharmaceuticals
BSE stock (numeric symbol),Pharmaids Pharma,524572,/company/524572/consolidated/,Pharmaceuticals
